License #,DBA Name,Address,City,State,Zip,Latitude,Longitude
1547784,NOOR RESTAURANT & HUSNA CATERING,6404 N CALIFORNIA AVE ,CHICAGO,IL,60645,41.99776376,-87.69979572
1547805,Los Delfines #2,5207-5209 S ARCHER AVE ,CHICAGO,IL,60632,41.79984493,-87.73474014
1547836,"BLUE SKY FOOD & MEAT MARKET,  INC.",5406 S ASHLAND AVE ,CHICAGO,IL,60609,41.79558706,-87.66477503
1547840,MOMIN GROUP INC.,2950 N CICERO AVE ,CHICAGO,IL,60641,41.93487868,-87.74687541
1547911,MICKEY'S GRILL & PUB,2831 N BROADWAY ,CHICAGO,IL,60657,41.93363706,-87.64448373
1547937,LLOYD'S CHICAGO RESTAURANT,1 S WACKER DR ,CHICAGO,IL,60606,41.88188623,-87.63661833
1547974,Azusa Liquors Inc.,4411-4413 N BROADWAY ,CHICAGO,IL,60640,41.96215338,-87.6552352
1548021,DEVON BANQUETS INC,6424 N WESTERN AVE ,CHICAGO,IL,60645,41.99849462,-87.69005307
1548132,HOTEL MONACO,225 N WABASH AVE ,CHICAGO,IL,60601,41.88642433,-87.62616828
1548133,HOTEL MONACO,225 N WABASH AVE ,CHICAGO,IL,60601,41.88642433,-87.62616828
1548160,SAN JOSE GROCERY INC.,2158 W 21ST PL ,CHICAGO,IL,60608,41.85313078,-87.68064978
1548203,MR BUFFALO & SUBMARINE,1140 W 76TH ST ,CHICAGO,IL,60620,41.7560778,-87.65307162
1548223,NOODLE ZONE INC,5423-5427 N CLARK ST ,CHICAGO,IL,60640,41.98046175,-87.66817984
1548233,TOMAS COFFEE SHOP,6449 N CALIFORNIA AVE ,CHICAGO,IL,60645,41.99901441,-87.69954009
1548260,TODAY'S TEMPTATIONS INC.,1900 N AUSTIN AVE ,CHICAGO,IL,60639,41.91482043,-87.77555967
1548267,THE FAIRMONT CHICAGO/MILLENIUM ROOM,200 N COLUMBUS DR ,CHICAGO,IL,60601,41.88600583,-87.62082896
1548272,LEE'S GARDEN CHINESE FOOD,4240B W NORTH AVE ,CHICAGO,IL,60639,41.90990784,-87.73292549
1548307,"LA BAMBA CHICAGO , INC",122 W MADISON ST ,CHICAGO,IL,60602,41.88208044,-87.6315688
1548320,Yassa African Carribean Resturant,716 E 79th ST ,CHICAGO,IL,60619,41.75136553,-87.60692951
1548395,SIN,343 S DEARBORN ST ,CHICAGO,IL,60604,41.87714679,-87.62912123
1548400,ARAMARK SERVICES @ HARRIS BANK,111 W MONROE ST ,CHICAGO,IL,60603,41.88058227,-87.63120101
1548445,STARBUCKS COFFEE #8972,42 E CHICAGO AVE ,CHICAGO,IL,60611,41.89680864,-87.62661991
1548461,OSAMA FOOD INC.,1308 S CENTRAL PARK AVE ,CHICAGO,IL,60623,41.86409878,-87.71550172
1548508,JAFFER SWEETS,4825 N KEDZIE AVE ,CHICAGO,IL,60625,41.96922338,-87.70835313
1572875,ASHLAND ADDISON SHELL,3600 N ASHLAND AVE ,CHICAGO,IL,60613,41.94707937,-87.6690073
1572876,M. A. M. 4101 FOOD MART,4101 W 47TH ST ,CHICAGO,IL,60632,41.80773041,-87.72609049
1572880,"MICHOACANA BAKERY, INC",4407 N KIMBALL AVE ,CHICAGO,IL,60625,41.96139419,-87.71299632
1572898,PICANTE TAQUERIA,3332 N LINCOLN AVE ,CHICAGO,IL,60657,41.94250592,-87.67079777
1572915,BIG MAMA'S INC.,5257 S ASHLAND AVE ,CHICAGO,IL,60609,41.79782259,-87.66453688
1572923,QUIZNO'S,4336 S PULASKI RD ,CHICAGO,IL,60632,41.81407872,-87.72396487
1572951,THE GREAT STEAK & POTATOE CO.,233 N MICHIGAN AVE ,CHICAGO,IL,60601,41.88656737,-87.62438467
1572996,RAYRAY'S GRILL INC.,7247 N DAMEN AVE ,CHICAGO,IL,60645,42.01382813,-87.68034643
1572999,HotChocolate,1747 N DAMEN AVE ,CHICAGO,IL,60647,41.91367837,-87.6773884
1573004,VALU MOST LIQUORS,3263 N PULASKI RD ,CHICAGO,IL,60641,41.94083979,-87.72708749
1573043,CHICAGO PRESCHOOL ACADEMY,532-534 E 87TH ST ,CHICAGO,IL,60619,41.73666987,-87.61074798
1573049,KFC,7455 S Stony Island AVE ,CHICAGO,IL,60649,41.75894146,-87.58559548
1573071,LITTLE MEL'S HOT DOG,2205 N CALIFORNIA AVE ,CHICAGO,IL,60647,41.92184838,-87.69717819
1573094,STARBUCKS COFFEE #9426,520 N OGDEN AVE ,CHICAGO,IL,60642,41.89176978,-87.65860461
1573096,OYSY,50 E GRAND AVE ,CHICAGO,IL,60611,41.89180548,-87.62608938
1573114,LEO'S BEEF,1135 W 51ST ST ,CHICAGO,IL,60609,41.80135528,-87.65398903
1573127,UNION SUB,110 E 51ST ST ,CHICAGO,IL,60615,41.80211854,-87.62211491
1573145,PALACE GATE AFRICA RESTAURANT,4548 N MAGNOLIA AVE ,CHICAGO,IL,60640,41.96497072,-87.66115881
1573185,7-Eleven,3101 N BROADWAY ,CHICAGO,IL,60657,41.93767058,-87.64417359
1573190,7-ELEVEN,6801 N SHERIDAN RD ,CHICAGO,IL,60626,42.00561788,-87.66078594
1573290,"THE KIDS PLACE II, INC",1318 W 95TH ST ,CHICAGO,IL,60643,41.72140946,-87.65620011
1573312,CHILDREN'S WORLD,3356 S ASHLAND AVE ,CHICAGO,IL,60608,41.83244832,-87.66575382
1573338,NEXTEL FOOD MART,3138 N AUSTIN AVE ,CHICAGO,IL,60634,41.93781175,-87.77634149
1573356,JIMMY JOHN'S SANDWICH SHOP,46 E CHICAGO ST ,CHICAGO,IL,60611,41.89681131,-87.6264488
1573357,JIMMY JOHNS SANDWICHES,180 N LA SALLE ST ,CHICAGO,IL,60601,41.88544439,-87.63258213
1573392,LITTLE BROWN BEAR,8046 S WESTERN AVE ,CHICAGO,IL,60620,41.74686945,-87.68291821
1573418,TERRY'S TOFFEE INC.,1117 W GRAND AVE ,CHICAGO,IL,60642,41.89099244,-87.6553823
